product_id_placeholder,product_guid,user_guid_fk,user_id_placeholder_fk,category_id_placeholder_fk,condition,original_price,is_active,created_at,category_guid_fk,updated_at,title,description
1,prod-b14bcb80,usr-5fa305ea,1,1,like_new,385.4436413216917,True,2023-11-17,cat-1aea6ef4,2023-11-17,Vintage Mid-Century Modern Solid Wood Coffee Table,"The Vintage Mid-Century Modern Solid Wood Coffee Table blends retro charm with robust functionality, featuring tapered legs and a spacious tabletop for your living room. Crafted from solid wood, it promises durability and timeless style."
1,prod-42d26fdd,usr-7ffac22b,1,1,fair,838.0787883295258,True,2023-05-31,cat-f70623e6,2023-05-31,Vintage Art Nouveau Bronze Cat Figurine,"Elegantly crafted in the Art Nouveau style, this vintage bronze cat figurine showcases intricate detailing and a timeless design, adding a touch of classic elegance to any space. The piece, with its rich patina, embodies the grace and mystery of a feline from a bygone era."
1,prod-a6f8a406,usr-c8b765b1,1,1,like_new,1087.493007862174,True,2023-08-07,cat-4901a8dc,2023-08-07,Interactive Laser Pointer Cat Toy with Automatic Rotation,"The Interactive Laser Pointer Cat Toy with Automatic Rotation keeps your feline friend engaged and active with its automatic, random laser movements. This durable, battery-powered toy provides hours of fun, encouraging exercise and play."
1,prod-0af0708d,usr-b10d01b6,1,1,poor,713.0844243086644,True,2023-04-19,cat-748b7c24,2023-04-19,**Durable Carbon Fiber 10-Speed Road Bike**,"Experience unmatched speed and durability with the Carbon Fiber 10-Speed Road Bike, designed for serious cyclists seeking a lightweight, high-performance ride. Its carbon fiber frame ensures strength and agility, while the 10-speed gearing tackles any terrain with ease."
1,prod-a6dacdef,usr-bfcc7ca7,1,1,good,1376.9691473340013,True,2023-07-14,cat-78146a0c,2023-07-14,"Slim 15.6"" Laptop - Intel Core i5, 8GB RAM, 512GB SSD","Experience seamless multitasking with the Slim 15.6"" Laptop, powered by an Intel Core i5 processor, 8GB RAM, and a speedy 512GB SSD for ample storage. Its sleek design and efficient performance make it an ideal choice for both work and entertainment."
1,prod-7d0fcdda,usr-3a12affa,1,1,poor,1371.2474039796928,True,2023-10-14,cat-80206977,2023-10-14,"""Vintage Floral Print Womens Casual Maxi Dress""","Experience timeless style with our Vintage Floral Print Women's Casual Maxi Dress, featuring a romantic floral pattern and a relaxed, comfortable fit perfect for any casual occasion."
1,prod-4372a982,usr-b9021239,1,1,good,887.9422238977502,True,2023-11-27,cat-91a7f805,2023-11-27,Interactive Electronic Talking Cat Toy,"The Interactive Electronic Talking Cat Toy engages your feline friend with motion sensors, sounds, and a wand that encourages play and exercise. The toy features a realistic wand that moves erratically to keep your cat interested."
1,prod-65bda645,usr-3a12affa,1,1,fair,380.7755611972248,True,2023-06-24,cat-6bbd236e,2023-06-24,Glow-in-the-Dark Latex Balloons - Pack of 50,"Transform any celebration into a mesmerizing event with our Glow-in-the-Dark Latex Balloons - Pack of 50. These balloons absorb light during the day and glow brightly at night, creating a magical atmosphere for parties, birthdays, or any special occasion."
1,prod-41d84011,usr-2659d7eb,1,1,like_new,960.7568941772378,True,2023-07-20,cat-42d18de1,2023-07-20,Vintage 1950s Cat-Themed Ceramic Figural Cookie Jar,"Step back in time with this charming Vintage 1950s Cat-Themed Ceramic Figural Cookie Jar, a delightful retro collectible that's as functional as it is adorable."
1,prod-7574dbed,usr-7a095695,1,1,good,1090.6986760374118,True,2023-07-29,cat-c780a612,2023-07-29,"""High-Speed 512GB External SSD for Laptops""","Experience lightning-fast data transfer and ample storage with the High-Speed 512GB External SSD for Laptops, perfect for expanding your laptop's capabilities on the go. This portable SSD offers a sleek design, robust durability and is compatible with both USB-C and USB-A ports."
1,prod-56f056ee,usr-ed39d2c7,1,1,good,568.9734476706294,True,2023-03-10,cat-ab5cc942,2023-03-10,Vintage Mid-Century Brass Table Lamp,"Elevate your space with this Vintage Mid-Century Brass Table Lamp, a timeless piece featuring a sleek brass finish and classic design, perfect for adding a touch of retro elegance to any room."
1,prod-0b87982e,usr-a1781274,1,1,new,51.55650484891972,True,2023-06-25,cat-69f99a36,2023-06-25,"""Ergonomic 2000W Cordless Vacuum Cleaner""","Experience effortless, deep cleaning with the Ergonomic 2000W Cordless Vacuum Cleaner. Its powerful suction and lightweight design make it ideal for quick cleanups and hard-to-reach areas."
1,prod-e3b363cb,usr-6665bd40,1,1,fair,1322.7793714264071,True,2023-07-11,cat-2b2091b2,2023-07-11,Wireless Charging Pad for Smartphones,"Experience hassle-free charging with our Wireless Charging Pad for Smartphones, designed to power up your device with just a single tap.  This convenient and efficient pad supports up to 10W of fast charging for compatible devices."
1,prod-3ca7f112,usr-7ffac22b,1,1,new,479.4484061094558,True,2023-02-27,cat-761dc998,2023-02-27,Vintage Art Deco Brass Candle Holder,"Elevate your space with this Vintage Art Deco Brass Candle Holder, a timeless piece featuring intricate detailing and a warm, aged brass finish that adds a touch of old-world charm to any room."
1,prod-a19b8c77,usr-3f2b03e8,1,1,new,226.56026368214333,True,2023-05-28,cat-9abf3d09,2023-05-28,"""High-Performance Turbocharger for VW Golf MK7""","Unleash your VW Golf MK7's potential with our High-Performance Turbocharger, engineered for enhanced power and throttle response, delivering an exhilarating driving experience."
1,prod-da857fec,usr-f12d047f,1,1,fair,844.0847506202858,True,2023-11-02,cat-748b7c24,2023-11-02,**Lightweight Carbon Fiber Road Bike**,"Experience unmatched speed and durability with our Lightweight Carbon Fiber Road Bike, designed for serious cyclists seeking a responsive, high-performance ride."
1,prod-41608780,usr-ed39d2c7,1,1,fair,1323.323344142424,True,2023-03-16,cat-98154b34,2023-03-16,"""Durable 12-Volt Cordless Electric Lawn Mower""","Experience hassle-free lawn care with the Durable 12-Volt Cordless Electric Lawn Mower, featuring a powerful motor and long-lasting battery for efficient, eco-friendly cutting."
1,prod-8c80e12c,usr-d0f14253,1,1,fair,1374.2523292288838,True,2023-03-13,cat-42d18de1,2023-03-13,Vintage 1950s Cat Poster - Retro Art Print,"Capture a slice of retro charm with our 'Vintage 1950s Cat Poster - Retro Art Print', a delightful addition to any space featuring a whimsical feline design."
1,prod-66dc7365,usr-da671625,1,1,good,258.14645217866484,True,2023-10-28,cat-69f99a36,2023-10-28,Bamboo Indoor/Outdoor Patio Umbrella with UV Protection,"Shade your outdoor space with the Bamboo Indoor/Outdoor Patio Umbrella, featuring UV protection for added safety.  Its stylish bamboo design offers a touch of natural elegance to your patio, garden, or deck."
1,prod-9e596b5d,usr-ed39d2c7,1,1,good,199.88402315929235,True,2023-10-05,cat-cb073c2a,2023-10-05,Stainless Steel 8-Piece Flatware Set,"Elevate your dining experience with our durable Stainless Steel 8-Piece Flatware Set, featuring a sleek design and comfortable grip. Includes dinner and salad forks, dinner and salad knives, and dinner and salad spoons."
1,prod-99f536d2,usr-3a12affa,1,1,like_new,200.24281523637444,True,2023-02-11,cat-3b7c7791,2023-02-11,"""Rejuvenating Vitamin C Serum 20% - Brighten & Tone Skin""","Rejuvenating Vitamin C Serum 20% - Brighten & Tone Skin. This powerful serum harnesses the brightening and toning benefits of 20% pure Vitamin C to help reduce hyperpigmentation, even skin tone, and promote a radiant, youthful complexion."
1,prod-a8ee11e6,usr-0014ea7d,1,1,like_new,83.09224909523014,False,2023-02-16,cat-f70623e6,2023-02-16,Vintage Art Deco Brass Candlestick Holder,"Elevate your space with this Vintage Art Deco Brass Candlestick Holder, a timeless piece crafted from solid brass, featuring intricate geometric patterns and a warm patina."
1,prod-35f4f956,usr-f333f3aa,1,1,like_new,1166.828883478844,True,2023-07-20,cat-50b6191b,2023-07-20,Stainless Steel 8-Quart Stock Pot with Lid,"The Stainless Steel 8-Quart Stock Pot with Lid is a durable and versatile kitchen essential, perfect for cooking large quantities of soup, stew, or pasta. Its polished stainless-steel construction ensures even heat distribution and is compatible with all cooktops, including induction."
1,prod-05948a86,usr-0d757a3f,1,1,good,259.8934644761124,True,2023-11-02,cat-f70623e6,2023-11-02,Vintage Art Deco Brass Candlestick Holder,"Elevate your space with this Vintage Art Deco Brass Candlestick Holder, a timeless piece featuring intricate geometric designs and a warm, aged brass finish."
1,prod-d51a959c,usr-b6e3ac3f,1,1,new,373.9837060707586,True,2023-07-21,cat-98154b34,2023-07-21,"""Stainless Steel 5-Piece Garden Tool Set""","The Stainless Steel 5-Piece Garden Tool Set includes essentials for any green thumb. It comes with a trowel, cultivator, transplanter, weeder, and rake, all crafted from durable, rust-resistant stainless steel."
1,prod-9bd03fff,usr-7a095695,1,1,new,1027.7598095409908,True,2023-06-30,cat-bbe34b7d,2023-06-30,Vintage Velvet Cat Tree with Scratching Post,"Elevate your cat's playtime with the Vintage Velvet Cat Tree, featuring a built-in scratching post and plush velvet perches for ultimate comfort and fun."
1,prod-4def7ef8,usr-f12d047f,1,1,good,1411.2244305653644,True,2023-09-26,cat-4901a8dc,2023-09-26,"""Interactive Laser Cat Toy with Automatic Mode""","The Interactive Laser Cat Toy with Automatic Mode keeps your feline friend engaged and active, featuring an automatic mode that randomly projects a laser for hours of fun."
1,prod-9ebde980,usr-a0166e9b,1,1,fair,287.75924073361307,True,2023-05-29,cat-78146a0c,2023-05-29,Gaming Laptop with 16GB RAM and NVIDIA RTX 3070 Graphics.,"Experience unparalleled gaming performance with our Gaming Laptop, powered by 16GB RAM and the NVIDIA RTX 3070 Graphics for smooth, high-definition gameplay. This laptop is designed for gamers who demand the best visuals and processing speeds."
1,prod-f5513cee,usr-e3019d98,1,1,poor,327.968145206387,True,2023-11-09,cat-21696fca,2023-11-09,"""High-Visibility Running Vest - Reflective Safety Gear""","Stay safe and seen with the High-Visibility Running Vest, featuring 360° reflective material for enhanced visibility during early morning or late evening runs. The lightweight, breathable design ensures comfort while the adjustable fit accommodates all sizes."
1,prod-15b52971,usr-5fa305ea,1,1,like_new,244.63616584000155,True,2023-04-25,cat-9abf3d09,2023-04-25,"""High-Performance Ceramic Brake Pads for Toyota Corolla 2015-2020""","Experience superior braking power with our High-Performance Ceramic Brake Pads, designed specifically for Toyota Corolla models from 2015 to 2020. These brake pads deliver reduced dust, lower noise, and exceptional stopping performance."
1,prod-4b1d3957,usr-f333f3aa,1,1,good,120.4132115447456,True,2023-09-06,cat-c780a612,2023-09-06,"Slim 15.6"" Laptop with 8GB RAM","Experience seamless multitasking with the Slim 15.6"" Laptop, featuring 8GB of RAM for efficient performance. Its sleek design and 15.6"" display make it an ideal choice for work or entertainment on the go."
1,prod-c8b30963,usr-d4fc6324,1,1,fair,1145.1582037575067,True,2023-03-18,cat-7b957e1e,2023-03-18,"""High-Performance Brake Pads for 2015-2020 Honda Civic""","Upgrade your 2015-2020 Honda Civic's stopping power with our High-Performance Brake Pads, designed for superior durability and reduced brake fade under heavy use."
1,prod-54b42641,usr-6b654d33,1,1,poor,811.9361972696316,True,2023-02-09,cat-6bbd236e,2023-02-09,"""Glow-in-the-Dark Tassel Balloon - 18 Inch Party Decoration""","Illuminate your party with the Glow-in-the-Dark Tassel Balloon, an 18-inch decoration that adds a magical, glowing touch to any celebration. This balloon is designed to absorb light during the day and emit a soft glow at night, creating a vibrant and festive atmosphere."
1,prod-8f060e8c,usr-d4fc6324,1,1,poor,403.7440315530548,True,2023-09-10,cat-bbe34b7d,2023-09-10,'Mid-Century Modern Velvet Accent Chair',"Elevate your space with the Mid-Century Modern Velvet Accent Chair, a stylish and comfortable addition featuring plush velvet upholstery and sleek, tapered wooden legs."
1,prod-d037f438,usr-b6e3ac3f,1,1,good,1468.3461337799556,True,2023-09-15,cat-80206977,2023-09-15,Stylish Women's Floral Print Midi Dress,"Elevate your wardrobe with our Stylish Women's Floral Print Midi Dress, featuring a timeless floral pattern that exudes femininity and grace, perfect for any occasion."
1,prod-6c26a1a3,usr-3f2b03e8,1,1,poor,1006.0826092772836,True,2023-04-15,cat-4901a8dc,2023-04-15,"""Interactive Talking Plush Cat Toy""","The Interactive Talking Plush Cat Toy brings endless fun with its engaging features, responding to your cat's purrs and movements with entertaining sounds and motions, while also offering a comforting cuddly friend for your pet."
1,prod-83952fd9,usr-d03a5876,1,1,new,1403.9603526412404,True,2023-03-12,cat-3370ca3c,2023-03-12,Bamboo Charcoal Air Purifying Bag for Closets,"Keep your closets fresh and odor-free with our Bamboo Charcoal Air Purifying Bag. This eco-friendly solution naturally absorbs moisture and eliminates unpleasant smells, ensuring a clean and pleasant environment for your clothes."
1,prod-f2e43c10,usr-af6c0cbd,1,1,new,1322.837187574292,True,2023-08-27,cat-50b6191b,2023-08-27,Vintage-Style 12-Piece Porcelain Dinner Set,"Experience timeless elegance with the Vintage-Style 12-Piece Porcelain Dinner Set, featuring 12 classic pieces, perfect for a sophisticated dinner."
1,prod-f1222451,usr-64420166,1,1,new,140.2894102346468,True,2023-11-15,cat-42d18de1,2023-11-15,"Vintage 1960s Cat Figurine, Porcelain, Hand-Painted","Step back in time with this charming Vintage 1960s Cat Figurine, a delightful porcelain piece hand-painted with whimsical details. Its retro design and craftsmanship make it a captivating addition to any fine art or collectibles display."
1,prod-80ea0e3b,usr-441f0b7e,1,1,poor,94.59920050846708,True,2023-06-02,cat-748b7c24,2023-06-02,"""Durable Aluminum Hiking Poles for Men and Women""","The Durable Aluminum Hiking Poles for Men and Women are built to last with a sturdy aluminum construction, providing reliable support and stability on trails. They feature adjustable lengths and ergonomic grips to suit hikers of varying heights and preferences."
1,prod-b64f30ae,usr-2659d7eb,1,1,fair,1388.1126156366815,True,2023-01-01,cat-6bbd236e,2023-01-01,Giant Inflatable Unicorn Party Balloon,"Add a dash of magic to your celebration with our Giant Inflatable Unicorn Party Balloon, a stunning 5ft tall centerpiece that will make any party unforgettable. This whimsical balloon is easy to inflate and will surely be a hit with kids and adults alike."
1,prod-486575d3,usr-441f0b7e,1,1,new,251.31600986243825,True,2023-03-06,cat-2b2091b2,2023-03-06,1TB Portable SSD - High-Speed USB 3.2 External Drive,"Experience lightning-fast data transfer with the 1TB Portable SSD, featuring USB 3.2 technology for rapid read and write speeds, all in a compact, durable design."
1,prod-e0490897,usr-b906ebde,1,1,fair,844.7308313197763,True,2023-11-26,cat-db405087,2023-11-26,"""Vintage Rustic Wooden Cat Tree with Sisal Scratching Posts""","The Vintage Rustic Wooden Cat Tree with Sisal Scratching Posts offers a charming, natural perch for your feline friend, combining durability and style."
1,prod-91f2982f,usr-da671625,1,1,new,268.05583728834523,True,2023-09-16,cat-41c38560,2023-09-16,**Heavy Duty 20L Motorcycle Tank Bag with GPS Holder**,"The Heavy Duty 20L Motorcycle Tank Bag with GPS Holder is a spacious, durable storage solution designed to securely hold your essentials and GPS device while riding. Its robust construction and convenient features make it an ideal companion for long-distance motorcycle adventures."
1,prod-6dd34a42,usr-b10d01b6,1,1,fair,1400.6815637008108,True,2023-12-08,cat-80206977,2023-12-08,"""Classic Fit Black Denim Jeans""","Experience timeless style with our Classic Fit Black Denim Jeans, featuring a comfortable mid-rise waist and straight leg for a versatile, everyday look."
1,prod-a91df523,usr-68561ff8,1,1,new,1282.087987789379,False,2023-02-08,cat-f6f1009a,2023-02-08,Wireless Charging Pad for Smartphones,"Effortlessly power your smartphone with the Wireless Charging Pad, featuring a sleek, compact design and compatibility with most Qi-enabled devices for safe, convenient charging."
1,prod-88d1677b,usr-d4fc6324,1,1,poor,1025.3807269715262,True,2023-12-07,cat-6bbd236e,2023-12-07,"""Glow-in-the-Dark Star Confetti Party Decoration""","Transform your party into a magical night sky with our Glow-in-the-Dark Star Confetti Party Decoration, featuring 100 biodegradable, non-toxic, and reusable star-shaped confetti pieces."
1,prod-1a59ea47,usr-3f2b03e8,1,1,fair,943.482823161371,True,2023-12-28,cat-7b957e1e,2023-12-28,"""High-Performance Brake Rotors for Honda Civic 2016-2020""","Experience superior stopping power with our High-Performance Brake Rotors, designed specifically for Honda Civic 2016-2020 models. These rotors are engineered to reduce brake fade and improve heat dissipation, ensuring reliable and consistent braking performance."
1,prod-a9d8b97c,usr-e3019d98,1,1,poor,433.1471497276574,True,2023-11-25,cat-c780a612,2023-11-25,"""Slim 15.6-Inch Laptop - Intel i5, 8GB RAM, 256GB SSD""","Experience powerful performance with the Slim 15.6-Inch Laptop, featuring an Intel i5 processor, 8GB RAM, and a 256GB SSD for fast and efficient multitasking. Its sleek design and ample storage make it perfect for both work and entertainment."
1,prod-df3d6c7c,usr-b51322ee,1,1,new,937.2045726616363,True,2023-05-11,cat-c780a612,2023-05-11,"**Slim 15.6-inch Gaming Laptop - Intel i7, 16GB RAM, 512GB SSD**","Experience blazing-fast performance with the Slim 15.6-inch Gaming Laptop, powered by an Intel i7 processor, 16GB RAM, and a 512GB SSD. This sleek and powerful machine is designed for gaming and multitasking, ensuring smooth gameplay and efficient operation."
1,prod-235f0d1b,usr-64420166,1,1,fair,170.84064669055343,False,2023-11-23,cat-78146a0c,2023-11-23,High-Speed 2TB External SSD Drive for Laptops,"Experience lightning-fast data transfer with the High-Speed 2TB External SSD Drive for Laptops, perfect for expanding your laptop's storage with a sleek, portable design."
1,prod-6a365e64,usr-5526c15b,1,1,poor,128.4291007709765,True,2023-12-24,cat-c780a612,2023-12-24,"Gaming Laptop - 15"" Intel i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060","Experience unparalleled gaming performance with this 15"" laptop, powered by an Intel i7 processor, 16GB RAM, 512GB SSD, and NVIDIA RTX 3060 graphics. Immerse yourself in smooth gameplay and stunning visuals with this high-speed, high-performance machine."
1,prod-16c5330d,usr-2659d7eb,1,1,new,585.7584210898423,True,2023-12-08,cat-db405087,2023-12-08,"""Vintage Oak Wooden Cat Tree with Scratching Post and Hanging Toys""","The Vintage Oak Wooden Cat Tree is a stylish and sturdy playhouse for your feline friend, featuring a built-in scratching post, hanging toys, and multiple levels for lounging and exploring. Its classic oak wood design seamlessly blends with traditional and rustic home decor."
1,prod-a5c0af33,usr-075438cc,1,1,poor,1123.0133908474472,False,2023-12-28,cat-f6f1009a,2023-12-28,"""Gaming Performance 32GB DDR4 RAM Upgrade""","Boost your gaming rig's performance with this 32GB DDR4 RAM Upgrade, offering faster load times, smoother gameplay, and the ability to run multiple applications seamlessly."
1,prod-ee5022b4,usr-856e1aa6,1,1,fair,532.7770060341775,True,2023-07-16,cat-493f7f26,2023-07-16,Vintage Mid-Century Modern Wooden Coffee Table with Brass Accents,"The Vintage Mid-Century Modern Wooden Coffee Table with Brass Accents is a timeless addition to your living room, featuring a sturdy wooden construction with elegant brass details for a retro touch."
1,prod-ea4550ef,usr-68561ff8,1,1,like_new,914.4717673203974,True,2023-07-22,cat-67afb614,2023-07-22,"""Toddler Girl's Floral Print Romper""","Adorable Toddler Girl's Floral Print Romper, featuring a soft cotton fabric and cute floral prints, designed for comfort and style with adjustable straps for a perfect fit."
1,prod-fc63f10a,usr-9fcb82dd,1,1,good,318.15179727323505,True,2023-12-17,cat-41c38560,2023-12-17,"""High-Performance 600cc Dual Sport Motorcycle Helmet""","Experience superior protection and style with the High-Performance 600cc Dual Sport Motorcycle Helmet, designed for both on and off-road adventures. Featuring a lightweight, durable construction and advanced ventilation for optimal comfort during extended use."
1,prod-1b5fffbb,usr-68561ff8,1,1,like_new,70.62424747250147,True,2023-08-19,cat-f6f1009a,2023-08-19,"Gaming Laptop - 15.6"" 4K Display, Intel i7, 16GB RAM, 512GB SSD","Immerse yourself in crystal-clear visuals with this 15.6"" 4K display gaming laptop, powered by an Intel i7 processor, 16GB RAM, and 512GB SSD for swift performance."
1,prod-94eb550d,usr-af6c0cbd,1,1,good,712.9843479345608,True,2023-05-03,cat-7b957e1e,2023-05-03,"""High-Performance Brake Rotors for 2015-2020 Honda Civic""","Upgrade your 2015-2020 Honda Civic's braking system with our High-Performance Brake Rotors, designed for enhanced stopping power and reduced brake fade. These rotors are precision-engineered for improved heat dissipation and durability, ensuring a smoother and safer driving experience."
1,prod-0189e3a1,usr-0d757a3f,1,1,like_new,1269.60310344206,True,2023-05-21,cat-41c38560,2023-05-21,"""High-Performance 600cc Sport Touring Motorcycle Helmet""","Experience unmatched protection and style with the High-Performance 600cc Sport Touring Motorcycle Helmet, designed for superior aerodynamics and comfort during long rides. Its advanced ventilation system and lightweight construction ensure a cool, comfortable fit, while the integrated sun visor provides added convenience."
