product_id_placeholder,product_guid,user_guid_fk,user_id_placeholder_fk,category_id_placeholder_fk,condition,original_price,is_active,created_at,category_guid_fk,updated_at,title,description
1,prod-31d37f6b,usr-66587839,1,1,like_new,668.2419203612936,1,2023-12-10,cat-5289454d,2023-12-10,"""Cyberpunk 2077: Digital Edition (PC)","Dive into the dystopian future of Night City with 'Cyberpunk 2077: Digital Edition' for PC, offering an immersive open-world experience with a gripping narrative and extensive customization options. This edition includes the base game and all future updates, ensuring you have the latest content."
1,prod-c86983f7,usr-234fbdd2,1,1,good,1107.2781464567506,1,2023-10-19,cat-5e2de2ea,2023-10-19,Apple iPhone 14 Pro Max 128GB - Space Black,"Experience unparalleled performance and stunning visuals with the Apple iPhone 14 Pro Max 128GB in Space Black, featuring a 6.7-inch Super Retina XDR display and a powerful A16 Bionic chip."
1,prod-751d53dc,usr-f040f72e,1,1,like_new,1249.262967716026,1,2023-12-25,cat-f3b4837f,2023-12-25,"""2021 Toyota Corolla Floor Mats - All-Weather Protection""","The 2021 Toyota Corolla Floor Mats offer robust all-weather protection, with deep ribs and raised edges to contain spills and debris, and are designed to fit the specific contours of the Corolla's interior. The mats are made from durable, easy-to-clean material."
1,prod-aff8b8da,usr-39360c70,1,1,fair,145.8287008223621,1,2023-04-20,cat-4baa47a8,2023-04-20,"Fender Player Stratocaster Electric Guitar, Maple Fingerboard, Polar White","Experience the classic Fender tone and style with the Player Stratocaster, featuring a comfortable double-cutaway body, a smooth maple fingerboard, and versatile player-friendly electronics."
1,prod-d93a10c9,usr-fe050a4a,1,1,poor,448.57506287475394,1,2023-02-17,cat-c219a011,2023-02-17,"""Super Mario Bros. (Nintendo NES, 1985)""","Dive into the classic platforming adventure with ""Super Mario Bros."" for the Nintendo NES, featuring timeless gameplay and iconic levels as Mario and Luigi embark on their quest to rescue Princess Peach from Bowser's clutches. This 1985 cartridge offers enduring fun for both retro gaming enthusiasts and newcomers alike."
1,prod-977f43cd,usr-ccb9350b,1,1,fair,1324.287964052652,1,2023-01-25,cat-5656b811,2023-01-25,"Digital Calipers 0-6"" Stainless Steel, IP65 Waterproof, 0.01mm Resolution","Precision measure with Digital Calipers 0-6"" in stainless steel, offering IP65 waterproof protection and a high resolution of 0.01mm for accurate results."
1,prod-2ebf0ee7,usr-4ab5ccfe,1,1,like_new,724.6089607459144,0,2023-10-02,cat-0eb026d0,2023-10-02,"""2021 Harley Davidson Fat Boy 114""","The 2021 Harley Davidson Fat Boy 114 is a powerful, customizable cruiser motorcycle with a 114 cubic inch Milwaukee-Eight engine, delivering a potent 114 cubic inch engine and a classic, timeless design."
1,prod-10fc5640,usr-cd3f99ef,1,1,fair,72.60597869878664,1,2023-12-29,cat-c9996c8c,2023-12-29,Glow Boosting Vitamin C Serum 20%,This Glow Boosting Vitamin C Serum 20% harnesses the power of pure Vitamin C to brighten skin and reduce hyperpigmentation. This fast-absorbing serum is formulated with a high concentration of Vitamin C to support collagen production and even out skin tone.
1,prod-a77045ab,usr-1dfc1beb,1,1,fair,897.334141608857,0,2023-01-02,cat-413c80ba,2023-01-02,Yamaha YZF-R3 2022 Motorcycle Helmet,"Experience superior protection and style with the Yamaha YZF-R3 2022 Motorcycle Helmet, featuring a lightweight, aerodynamic design and advanced ventilation for enhanced comfort during long rides."
1,prod-6f8f2755,usr-3fcf37a4,1,1,good,420.2736235519407,1,2023-09-25,cat-413c80ba,2023-09-25,Yamaha YZF-R3 2022 321cc Street Sport Bike,"The Yamaha YZF-R3 2022 is a 321cc street sport bike designed for agile city riding and weekend adventures, offering a perfect blend of sporty performance and everyday practicality. It features a compact and lightweight body with an upright riding position, and an assist and slipper clutch for smooth operation."
1,prod-78784a5d,usr-0b3665ec,1,1,new,291.8409373851533,0,2023-01-21,cat-143a444e,2023-01-21,"Giant Latex Balloon Arch Kit - 10ft, 200 Balloons, Silver","Elevate your party decor with this 10ft Giant Latex Balloon Arch Kit, featuring 200 silver balloons for a stunning, eye-catching entrance. Easy to assemble, this kit creates a dazzling backdrop for any celebration."
1,prod-953ccbf4,usr-c7763c08,1,1,like_new,280.95096001111295,1,2023-08-06,cat-373733a2,2023-08-06,Deluxe Embroidery Hoop Set for Beginners,"The Deluxe Embroidery Hoop Set for Beginners includes everything you need to start your embroidery journey with ease, featuring a variety of hoops in different sizes, high-quality embroidery floss, needles and a detailed guide."
1,prod-c4151da2,usr-2d809b6a,1,1,fair,614.5706730501848,1,2023-08-02,cat-63b0c51f,2023-08-02,"""The Matrix (1999) - 4K Ultra HD Blu-ray - Keanu Reeves""","Experience ""The Matrix"" in stunning 4K Ultra HD with this Blu-ray featuring Keanu Reeves, with enhanced visuals and immersive sound for an unparalleled viewing experience."
1,prod-1ae10ede,usr-54f907d6,1,1,poor,53.924889605718406,1,2023-06-14,cat-784d1139,2023-06-14,Purrfect Playtime Interactive Cat Tunnel,"The Purrfect Playtime Interactive Cat Tunnel is a 360 degree, 30-inch long, and 11-inch wide tunnel with crinkle material for extra stimulation and a bell for added playtime fun."
1,prod-606b8151,usr-bba6c0a7,1,1,good,1302.0754407613285,1,2023-07-20,cat-413c80ba,2023-07-20,Yamaha YZF-R3 2022 - Matte Black,"Experience the thrill of the open road with the Yamaha YZF-R3 2022 in Matte Black, a lightweight, agile motorcycle designed for sporty, adrenaline-pumping performance. With a 321cc liquid-cooled engine and cutting-edge technology, it offers an exhilarating ride for both beginners and experienced riders."
1,prod-690611b6,usr-17ffe674,1,1,poor,258.38093183513786,1,2023-11-24,cat-c9996c8c,2023-11-24,Revitalize Your Skin: Hydrating Face Cream with Hyaluronic Acid,"Experience intense hydration with our Revitalize Your Skin: Hydrating Face Cream, enriched with Hyaluronic Acid to plump and smooth, leaving your skin feeling refreshed and rejuvenated."
1,prod-29e3dfe6,usr-82ddf0af,1,1,fair,23.46477781765608,1,2023-01-02,cat-96d4d04d,2023-01-02,Vintage Cast Iron Dutch Oven,"The Vintage Cast Iron Dutch Oven is a durable, 6.5-quart cookware essential for slow-cooking, roasting, and simmering. Its enameled interior and tight-fitting lid ensure even heat distribution and moisture retention."
1,prod-50b98bf1,usr-d12b225b,1,1,new,134.80931953711976,1,2023-10-16,cat-143a444e,2023-10-16,"""Giant Gold & Black 50th Birthday Balloon""","Celebrate in style with our Giant Gold & Black 50th Birthday Balloon, standing at an impressive 3 feet tall, featuring a vibrant gold and black color scheme perfect for milestone birthday parties. This high-quality balloon is made of durable foil, ensuring it retains its shape and shine throughout the event."
1,prod-883765c4,usr-51c29118,1,1,poor,654.7739776999398,1,2023-11-04,cat-96d4d04d,2023-11-04,**Burgundy Outdoor Patio Umbrella with 8-Rib Frame**,"The Burgundy Outdoor Patio Umbrella with 8-Rib Frame offers durable, UV-resistant protection with a sturdy, rust-resistant frame, perfect for your outdoor space."
1,prod-e3d53669,usr-7def6563,1,1,new,1053.7753445056376,1,2023-06-23,cat-4baa47a8,2023-06-23,"Gretch G-9300 ""Gold"" Series 10-Hole Bass Drum Pedal","Experience the Gretch G-9300 ""Gold"" Series 10-Hole Bass Drum Pedal, renowned for its smooth and responsive action, thanks to its dual-chain drive system and 10-point adjustable tension."
1,prod-4b5f5d43,usr-4a41ac76,1,1,like_new,1057.7084657613518,1,2023-11-07,cat-96d4d04d,2023-11-07,"""Stainless Steel 20-Piece BBQ Grill Set""","The Stainless Steel 20-Piece BBQ Grill Set is a durable and comprehensive grilling toolkit, featuring a variety of essentials for the perfect BBQ, including a spatula, tongs, a basting brush, and more. The set's stainless steel construction ensures long-lasting use and easy cleaning, making it an ideal addition to any outdoor cooking setup."
1,prod-f6b61abe,usr-c6f1b3d2,1,1,fair,1118.13630463551,1,2023-12-24,cat-9800f989,2023-12-24,"Baby Shampoo and Wash 2-in-1, Gentle Tear-Free, 8 fl oz","This 2-in-1 Baby Shampoo and Wash gently cleanses hair and body, while its tear-free formula ensures a comfortable bath time for your little one."
1,prod-83af2b3c,usr-dcbc1ac7,1,1,like_new,1445.4969048352325,0,2023-02-27,cat-5289454d,2023-02-27,"""Cyberpunk 2077 - PlayStation 4""","Immerse yourself in a dystopian future with ""Cyberpunk 2077"" for PlayStation 4, a digital adventure where your choices shape the narrative in a vast open world filled with action, drama and intrigue."
1,prod-650a1e42,usr-40e56a4d,1,1,good,1421.7838014866923,1,2023-08-16,cat-db001b26,2023-08-16,**LEGO Star Wars Millennium Falcon 75192**,"The LEGO Star Wars Millennium Falcon 75192 set offers a detailed replica of the iconic starship from the Star Wars universe, featuring over 1,300 pieces, minifigures, and a display stand."
1,prod-680762a4,usr-d2bbb38d,1,1,fair,619.7610493632618,1,2023-12-12,cat-2fefc4f6,2023-12-12,Adidas Men's Ultraboost 22 Running Shoes - Core Black,"Experience unmatched energy return with the Adidas Men's Ultraboost 22 Running Shoes in Core Black, featuring responsive Boost midsole and a stretchy, breathable Primeknit upper for a comfortable, secure fit."
1,prod-7c421d48,usr-8e35de03,1,1,like_new,1341.0935806526606,0,2023-06-16,cat-86da11ca,2023-06-16,"High-Precision Digital Caliper 0-6""","The High-Precision Digital Caliper 0-6"" offers accurate measurements with a 0.0005"" resolution, featuring an easy-to-read LCD display and a durable stainless steel construction for long-lasting use."
1,prod-49e4f4e6,usr-aae0ca52,1,1,good,1169.564497393198,1,2023-07-31,cat-63b0c51f,2023-07-31,"""Super Mario 3D All-Stars - Nintendo Switch""","Experience a trio of iconic Super Mario adventures with Super Mario 3D All-Stars. This Nintendo Switch collection includes remastered versions of Super Mario 64, Super Mario Sunshine, and Super Mario Galaxy, offering hours of nostalgic 3D platforming fun."
1,prod-b317d5f8,usr-4701e91e,1,1,new,1414.7949873327996,1,2023-03-05,cat-96d4d04d,2023-03-05,Rustic Vintage Wooden Plant Stand,"The Rustic Vintage Wooden Plant Stand offers three tiers of display space, crafted from reclaimed wood, for a charming, eco-friendly addition to your indoor garden."
1,prod-c2e56198,usr-f5094f89,1,1,good,1015.346477268833,1,2023-12-21,cat-2fefc4f6,2023-12-21,"""Nike Men's Air Max 270 React Running Shoes""","Experience unmatched cushioning and responsiveness with Nike Men's Air Max 270 React Running Shoes, featuring a visible Max Air unit and React foam for superior comfort and durability."
1,prod-c3e4c128,usr-3f5854f3,1,1,fair,1030.9676217097854,1,2023-08-08,cat-2fefc4f6,2023-08-08,"""Nike Air Zoom Pegasus 39 Men's Running Shoes""","Experience unmatched cushioning and responsiveness with the Nike Air Zoom Pegasus 39 Men's Running Shoes, featuring a full-length Zoom Air unit and responsive foam for a smooth, springy ride."
1,prod-d5e7322d,usr-4949fbdd,1,1,like_new,593.5421677972981,1,2023-08-03,cat-2fefc4f6,2023-08-03,Adidas Men's Terrex AX2R Hiking Shoe,"Experience durability and traction with the Adidas Men's Terrex AX2R Hiking Shoe, featuring a grippy Continental™ rubber outsole and a breathable, abrasion-resistant upper for rugged trails."
1,prod-45e50f9a,usr-8f940196,1,1,good,874.8062338357095,1,2023-12-13,cat-06028f06,2023-12-13,GYMSTAR High-Intensity Resistance Band Set,"The GYMSTAR High-Intensity Resistance Band Set offers 5 levels of resistance (10-175lbs) for versatile workouts, with non-slip fabric and durable latex-free material for longevity."
1,prod-db7f9dca,usr-49e0181a,1,1,like_new,1090.0279987667773,1,2023-12-11,cat-678a5677,2023-12-11,Hand-Painted Ceramic Mug with Wildflowers,"Experience a touch of nature with every sip from our Hand-Painted Ceramic Mug, adorned with unique wildflower artistry. Each mug is a one-of-a-kind, artisanal creation, ensuring your morning brew is as visually delightful as it is warm and comforting."
1,prod-ee2f6252,usr-ac977fcf,1,1,fair,373.75106289400713,1,2023-06-06,cat-5289454d,2023-06-06,"**Assassin's Creed: Odyssey - Ubisoft**

*For PlayStation 4*

**Forza Horizon 4 - Xbox One**

**The Witcher 3: Wild Hunt - Nintendo Switch**

**Red Dead Redemption 2 - PlayStation 4**

**Halo Infinite - Xbox Series X**","Immerse yourself in the epic saga of Ancient Greece with Assassin's Creed: Odyssey for PlayStation 4, offering an expansive open world, a gripping storyline, and the choice between two distinct heroes."
1,prod-ea4cbcad,usr-73e9ce31,1,1,like_new,120.18314559145061,1,2023-12-06,cat-db001b26,2023-12-06,"""LEGO Creator Expert Assembly Square 10255""","The LEGO Creator Expert Assembly Square 10255 is a highly detailed, modular building set featuring a vintage 1960s-style cityscape with 4,000 pieces and 8 minifigures, offering endless hours of creative play and display."
1,prod-bb53460a,usr-85ffab45,1,1,new,1466.5521754748138,0,2023-09-12,cat-4baa47a8,2023-09-12,Yamaha P-125 88-Key Digital Piano,"The Yamaha P-125 88-Key Digital Piano offers an authentic piano touch and tone in a compact design, featuring Pure CF Sound Engine and Graded Hammer Standard (GHS) keyboard for an exceptional playing experience."
1,prod-a9ce1aa5,usr-920f9794,1,1,like_new,1084.7164830911372,1,2023-06-27,cat-2fefc4f6,2023-06-27,Nike Air Zoom Pegasus 39 Running Shoes,"Experience unmatched cushioning and responsive ride with Nike Air Zoom Pegasus 39 Running Shoes, featuring Zoom Air units and a responsive foam midsole for a smooth, efficient run."
1,prod-bf4826ec,usr-e3ae5358,1,1,good,995.4296358817628,1,2023-09-06,cat-06028f06,2023-09-06,Resistance Loop Bands Set - 5 Levels of Exercise,"Upgrade your workouts with this set of 5 resistance loop bands, offering progressive levels of strength for versatile, portable exercise. Made of durable latex, the bands are perfect for stretching, physical therapy, and strength training."
1,prod-46505ab4,usr-888b4b2d,1,1,poor,202.073339596161,1,2023-04-10,cat-c219a011,2023-04-10,The Matrix (1999) - 4K Ultra HD Blu-ray,"Experience the groundbreaking sci-fi classic ""The Matrix"" like never before with this 4K Ultra HD Blu-ray release, featuring stunning visuals and enhanced audio for an immersive home theater experience."
1,prod-5485e107,usr-54312746,1,1,good,308.9375917998684,1,2023-11-24,cat-80f76e5f,2023-11-24,Resistance Bands Set - 5 Levels of Fitness,"Experience progressive workouts with our Resistance Bands Set, featuring 5 levels of fitness resistance, from beginner to expert. This set provides a full-body workout, with bands that are lightweight, portable, and durable."
1,prod-6573e0c2,usr-ef115f72,1,1,fair,447.82955961091636,1,2023-06-28,cat-71d85dde,2023-06-28,"""Rare 1962 Andy Warhol Pop Art Print - 32 Soup Cans""","Experience a piece of art history with this rare 1962 Andy Warhol print, featuring his iconic 32 Soup Cans design, a cornerstone of the Pop Art movement. This original piece offers an authentic glimpse into the early career of one of the most influential artists of the 20th century."
1,prod-be37517c,usr-6e910758,1,1,new,929.1980954594937,1,2023-03-19,cat-2e15a29a,2023-03-19,"""High-Performance Air Filter for Honda Accord 2010-2017""","The High-Performance Air Filter for Honda Accord 2010-2017 is designed to improve airflow and enhance engine performance, ensuring optimal fuel efficiency for your vehicle. This filter is crafted from premium materials and is tailored specifically to fit Honda Accord models from 2010 to 2017, providing a perfect, hassle-free replacement for your stock air filter."
1,prod-e61f3c7b,usr-26f11021,1,1,good,1058.3857065337425,1,2023-07-23,cat-784d1139,2023-07-23,"""Plush Squeaky Cat Toy - Purple Duck""","The Plush Squeaky Cat Toy - Purple Duck is a fun and engaging pet toy that features a squeaker for added excitement, encouraging interactive play and mental stimulation for cats. Its soft, plush material makes it comfortable for your feline friend to cuddle with."
1,prod-34068f6c,usr-861fd094,1,1,poor,1352.5913014174366,1,2023-04-19,cat-06028f06,2023-04-19,**NexGen 1200W Commercial Grade Magnetic Rowing Machine**,"The NexGen 1200W Commercial Grade Magnetic Rowing Machine offers a smooth, quiet workout with 16 levels of magnetic resistance, ideal for users seeking a low-impact, full-body exercise. Its durable, commercial-grade construction ensures longevity, making it perfect for intense, regular use."
1,prod-3c827324,usr-316ae0a8,1,1,like_new,569.3027174572748,1,2023-11-09,cat-bd912eda,2023-11-09,Fender Stratocaster Electric Guitar - Vintage White,The Fender Stratocaster Electric Guitar in Vintage White offers classic style and iconic sound with its three single-coil pickups and synchronized tremolo bridge.
1,prod-5b9ad18a,usr-9526250e,1,1,poor,870.9499757782816,1,2023-06-22,cat-65096996,2023-06-22,Samsung Galaxy Buds2 True Wireless Earbuds,"Experience immersive sound with the Samsung Galaxy Buds2 True Wireless Earbuds, featuring Active Noise Cancellation and up to 24 hours of battery life with the charging case."
1,prod-97f95ea5,usr-5821d126,1,1,new,66.688064644841,1,2023-07-05,cat-03e09707,2023-07-05,Vintage 1960s Original Poster: Paris Metro,"This vintage 1960s original poster showcases the iconic Paris Metro in its authentic, retro design, perfect for adding a touch of nostalgic French charm to your space. The poster measures 31.5 x 23.4 inches (80 x 59.5 cm)."
1,prod-3eb06c98,usr-a9449936,1,1,new,205.87554018107434,1,2023-06-08,cat-09e8dbb7,2023-06-08,"""Rockstar Energy Drink - (2000) - GTA 3 - PS2 (NTSC) - Original Case","Experience a blast from the past with this original Rockstar Energy Drink case from the classic PS2 game 'Grand Theft Auto 3'. This NTSC version is a must-have for collectors, featuring the iconic branding and design from the game."
1,prod-e7feadeb,usr-26502772,1,1,new,60.76966612703556,1,2023-08-18,cat-db001b26,2023-08-18,"""LEGO Classic Creative Brick Box 10696""","The LEGO Classic Creative Brick Box 10696 is a versatile building set with 847 pieces in 35 different colors, designed to inspire open-ended creativity and hours of fun for children aged 4 and up."
1,prod-95d27754,usr-518a9ac3,1,1,poor,647.6668775878843,1,2023-09-21,cat-f3b4837f,2023-09-21,"""High-Performance Air Filter for Honda Civic 2016-2021""","Experience improved engine protection and enhanced acceleration with this high-performance air filter, designed specifically for Honda Civic models from 2016 to 2021. This filter is washable and reusable, ensuring long-lasting use and cost-effectiveness."
1,prod-6d6f3216,usr-14db22af,1,1,new,47.13297895826393,0,2023-01-31,cat-2e15a29a,2023-01-31,"""Spark Plugs for Honda Civic 2006-2011""","These iridium spark plugs are designed for Honda Civic models 2006-2011, offering improved fuel efficiency and enhanced engine performance. They feature a long-lasting design, ensuring durability and reliability over time."
1,prod-73a3d9b6,usr-fe050a4a,1,1,good,1053.5684962186788,1,2023-06-26,cat-0eb026d0,2023-06-26,**Yamaha YZF-R3 2022 - 321cc Sport Bike**,"Experience the thrill of the road with the Yamaha YZF-R3 2022, a 321cc sport bike designed for agile handling and high performance. This bike combines a powerful engine with a lightweight, aerodynamic design, making it perfect for both beginners and experienced riders seeking an adrenaline rush."
1,prod-580823b2,usr-3d63c90c,1,1,like_new,1485.7660656037333,1,2023-10-21,cat-bd912eda,2023-10-21,Yamaha YCL-255 Bb Clarinet,"The Yamaha YCL-255 Bb Clarinet offers a warm, resonant tone in a durable, hardwood body, perfect for students and amateurs seeking an affordable, reliable instrument."
1,prod-a48b876f,usr-027a7f5d,1,1,poor,617.1566359245326,1,2023-07-06,cat-db001b26,2023-07-06,Wooden Magnetic Building Blocks Set,"The Wooden Magnetic Building Blocks Set offers endless creative play with 63 magnetically-connected blocks, inspiring kids to build and learn while having fun. This set is made from high-quality, sustainable wood, ensuring durability and safety for children aged 3 and up."
1,prod-6fd009a2,usr-513995eb,1,1,good,902.5665707016063,1,2023-05-27,cat-db001b26,2023-05-27,**Magnetic Building Blocks Set**,"The Magnetic Building Blocks Set offers endless creative play with 64 magnetically connected blocks, encouraging STEM learning and fine motor skills for children aged 3 and up. The set includes a variety of shapes and colors to inspire open-ended construction."
1,prod-cef52229,usr-9d300478,1,1,new,1321.189280953985,1,2023-02-17,cat-09e8dbb7,2023-02-17,The Godfather - 4K Ultra HD Blu-ray,"Experience ""The Godfather"" like never before with this 4K Ultra HD Blu-ray, featuring stunning visuals and crystal-clear audio for an immersive viewing experience."
1,prod-f2055137,usr-8feb7c1c,1,1,poor,349.9732155558489,1,2023-11-22,cat-784d1139,2023-11-22,Plush Dog Bed with Memory Foam,"The Plush Dog Bed with Memory Foam provides superior comfort for your pet with a cozy, supportive design that helps reduce pressure on joints."
1,prod-b08bfc47,usr-c5335aa0,1,1,like_new,1288.812492481874,1,2023-07-31,cat-5e2de2ea,2023-07-31,Samsung Galaxy Watch 5 40mm Smartwatch,"The Samsung Galaxy Watch 5 40mm Smartwatch offers advanced health tracking with a body composition measurement and an enhanced sleep tracking, all with a sleek, lightweight design for a comfortable fit."
1,prod-3fa34fc0,usr-fb750c80,1,1,poor,1358.030342444602,1,2023-06-12,cat-f3b4837f,2023-06-12,"""Bosch QuietCast Premium Brake Pad Set""","The Bosch QuietCast Premium Brake Pad Set is designed for low-noise braking and extended pad life, ensuring a smooth and quiet ride with long-lasting performance."
1,prod-3b3c69d0,usr-c823d887,1,1,good,808.1000860591782,1,2023-04-26,cat-f49f60d3,2023-04-26,Vintage Mid-Century Modern Teak Wood Coffee Table,"Experience timeless style with our Vintage Mid-Century Modern Teak Wood Coffee Table, featuring a sturdy teak frame and sleek, tapered legs for a sophisticated and durable addition to your living space."
1,prod-2cb598ec,usr-ab374ed1,1,1,like_new,458.16810042321845,1,2023-11-29,cat-db001b26,2023-11-29,"""LEGO Classic Medium Creative Brick Box 41335""","The LEGO Classic Medium Creative Brick Box 41335 offers a vibrant mix of 450 LEGO pieces in 24 colors, providing endless building possibilities and creativity for children aged 4 and up. It includes 20 mini figures and 25 pieces of 2000 series parts."
1,prod-965f3c8c,usr-a761421a,1,1,poor,1214.9289922802313,1,2023-02-26,cat-63b0c51f,2023-02-26,The Matrix (Special Edition) DVD,"Experience the iconic science fiction masterpiece with this Special Edition DVD of ""The Matrix,"" complete with enhanced visuals and extra features that delve deeper into the world of Neo and the Matrix."
1,prod-4d575ef8,usr-1447e27f,1,1,new,1360.3229662072883,1,2023-01-09,cat-2f3c9bc6,2023-01-09,Revitalizing Charcoal Face Mask by PureGlow,"Revitalizing Charcoal Face Mask by PureGlow deeply cleanses and purifies skin, drawing out impurities and leaving it feeling refreshed and smooth."
1,prod-00225306,usr-4e02125c,1,1,fair,491.13089006401236,1,2023-01-01,cat-373733a2,2023-01-01,Vintage Wooden Embroidery Hoop Set,"The Vintage Wooden Embroidery Hoop Set includes five different sized hoops, ranging from 4"" to 10"", crafted from solid beechwood, making it perfect for embroidery, cross-stitch, and other fabric crafts. The set features a convenient storage bag and a metal measuring tape for easy crafting."
1,prod-f81f5de2,usr-2d809b6a,1,1,new,1281.0218438288696,1,2023-07-03,cat-9800f989,2023-07-03,Baby Shusher Sleep Aid Sound Machine,"The Baby Shusher Sleep Aid Sound Machine helps soothe infants to sleep with a calming, 20-minute shushing sound, promoting better sleep and reducing crying. It's portable, with a built-in clip and battery-operated design, making it perfect for travel or use at home."
1,prod-9483a35f,usr-ee899f62,1,1,fair,100.56797249210204,1,2023-03-28,cat-db001b26,2023-03-28,"""LEGO Classic Creative Brick Box 10696""","The LEGO Classic Creative Brick Box 10696 is a versatile building set with 790 pieces in 35 different colors, providing endless creative possibilities for kids aged 4 and up. It includes 8 different types of windows and doors, 4 different baseplates, 2 different-sized green baseplates, and 4 different-sized wheels."
1,prod-dddb4627,usr-49c77fa2,1,1,like_new,879.2210151672973,1,2023-05-26,cat-bd912eda,2023-05-26,Fender Classic Series '70s Stratocaster Electric Guitar,"The Fender Classic Series '70s Stratocaster Electric Guitar delivers iconic '70s styling with a comfortable ""C"" shaped maple neck and vintage-style single-coil pickups for authentic Strat tone."
1,prod-41ba5bb2,usr-009d8703,1,1,new,20.69758089823097,1,2023-12-01,cat-2e15a29a,2023-12-01,"""Tesla Model 3 All-Weather Floor Mats""","The Tesla Model 3 All-Weather Floor Mats are custom-fit, 100% silicone to protect your Tesla's interior from dirt, liquids, and spills. The mats are designed with a textured surface for traction and are easy to clean."
